2014,1,4,6,1,357,200,157,76,83,25,38,51,13,14,5,9,7,21,3,47,43,145,205,235,65.8,7,9,54,9,0
2014,1,6,4,0,364,211,153,82,71,46,33,39,14,13,17,12,2,31,10,65,36,144,211,270,74.2,10,14,65,4,1
2014,1,9,16,1,348,219,129,67,88,58,55,51,25,24,15,7,2,24,7,51,38,168,172,217,62.4,8,8,62,7,1
2014,1,16,9,0,320,196,124,69,76,37,37,66,24,25,9,8,5,22,4,51,33,158,163,200,62.5,9,8,70,5,0
2014,1,8,14,1,374,205,169,80,58,31,30,48,20,22,12,13,2,27,9,48,44,156,207,252,67.4,8,11,61,20,1
2014,1,14,8,0,406,218,188,87,64,42,47,57,22,20,10,8,1,19,8,58,31,150,256,292,71.9,7,9,63,5,0
2014,1,3,13,1,310,170,140,62,57,45,42,41,20,14,12,11,4,27,8,43,25,141,167,206,66.5,10,15,69,14,0
2014,1,13,3,0,362,221,141,108,73,34,42,47,14,20,18,10,2,30,9,47,23,143,220,261,72.1,15,14,44,8,1
2014,1,7,1,1,364,214,150,91,82,42,38,44,16,12,18,9,2,29,11,62,31,149,218,280,76.9,13,13,41,8,1
2014,1,1,7,0,370,178,192,70,60,31,34,51,12,16,12,7,2,21,8,47,42,133,227,272,73.5,8,10,50,9,0
2014,1,12,5,1,291,159,132,73,63,44,30,30,9,11,9,3,3,15,5,40,42,110,180,219,75.3,9,4,60,18,0
2014,1,5,12,0,450,286,164,159,57,38,52,31,12,9,15,8,1,24,7,60,29,154,299,354,78.7,13,12,39,7,1
2014,1,10,2,1,398,231,167,104,55,46,41,37,18,12,21,10,3,34,20,53,33,138,258,309,77.6,14,22,51,6,1
2014,1,2,10,0,312,184,128,74,65,41,39,42,12,18,13,10,3,26,6,50,26,123,183,218,69.9,7,12,47,6,0
2014,1,15,11,1,348,227,121,118,54,34,40,40,16,10,10,6,2,18,8,38,41,125,224,260,74.7,8,8,41,27,1
2014,1,11,15,0,408,215,193,109,56,47,30,46,10,16,6,11,4,21,5,47,26,121,293,318,77.9,5,10,48,7,0
2014,1,17,18,1,388,208,180,90,70,53,42,41,15,16,21,7,1,29,14,59,24,160,229,283,72.9,16,13,41,22,1
2014,1,18,17,0,395,191,204,76,65,31,42,47,15,15,11,3,0,14,9,37,38,125,260,293,74.2,5,8,47,15,0
2014,2,14,3,1,350,220,130,94,55,35,42,49,13,20,14,10,4,28,8,52,39,141,202,257,73.4,14,9,55,13,1
2014,2,3,14,0,329,213,116,81,69,37,43,55,20,13,12,11,3,26,8,59,34,145,183,217,66,10,15,59,12,0
